voltage_v,current_a,temp_c,vibration_g,failure
239.83,6.07,52.16,0.0122,0
246.65,16.75,67.38,0.0162,0
240.14,11.26,48.68,0.0806,0
211.59,8.37,59.05,0.0638,0
217.2,11.25,34.07,0.0282,0
223.75,6.7,61.48,0.0284,0
230.26,12.04,57.55,0.1003,0
235.18,14.19,47.6,0.023,0
222.74,9.71,89.24,0.0543,1
231.87,10.77,63.17,0.0564,0
222.45,9.63,54.43,0.0469,0
223.88,14.9,67.26,0.1445,0
215.93,11.02,65.81,0.03,0
220.77,9.67,74.33,0.164,0
216.48,12.58,77.0,0.0352,0
220.24,10.89,62.83,0.203,0
240.54,11.44,62.47,0.1286,0
220.51,8.78,38.32,0.0365,0
256.32,14.48,40.56,0.0453,0
234.93,10.38,47.33,0.177,0
231.85,10.82,47.42,0.1605,0
221.42,12.75,60.85,0.1553,0
237.0,19.85,57.01,0.1471,1
224.24,15.34,23.62,0.088,0
231.22,9.32,54.78,0.086,0
255.6,6.98,66.12,0.1153,0
229.04,13.29,26.42,0.2069,0
241.49,9.66,48.44,0.074,0
222.97,11.08,51.87,0.1213,0
229.65,11.27,34.01,0.0744,0
247.71,11.56,49.19,0.1059,0
223.73,11.14,79.51,0.0492,0
248.12,10.09,66.38,0.1379,0
237.08,3.43,85.11,0.0486,1
224.38,12.74,49.78,0.0313,0
236.32,14.48,54.01,0.05,0
239.73,8.23,64.06,0.1375,0
236.22,14.88,55.96,0.073,0
214.3,13.23,64.55,0.105,0
222.73,12.48,71.84,0.2233,0
227.52,12.73,68.56,0.1016,0
229.26,14.96,35.17,0.1094,0
236.21,14.17,41.32,0.1421,0
231.78,5.68,64.07,0.1078,0
216.65,17.18,32.13,0.0061,0
233.8,14.22,48.65,0.0502,0
236.11,8.03,42.75,0.1205,0
235.6,4.85,37.38,0.0045,0
240.81,7.16,36.32,0.0853,0
238.34,16.99,50.84,0.2596,0
234.59,11.55,68.42,0.1806,0
229.3,15.15,50.54,0.2118,0
213.39,20.12,53.6,0.1496,1
234.3,7.38,52.05,0.1121,0
232.08,7.22,44.88,0.0219,0
232.72,11.93,57.68,0.039,0
217.23,13.19,58.24,0.144,0
219.19,15.07,43.13,0.039,0
240.53,8.29,19.81,0.0606,0
229.6,9.35,63.56,0.0543,0
236.82,17.52,59.48,0.0643,0
230.28,13.62,48.17,0.1921,0
230.3,13.26,88.4,0.0304,1
239.38,10.22,52.25,0.0905,0
224.84,17.27,49.99,0.0384,0
230.96,16.25,79.04,0.1087,0
225.38,11.88,52.86,0.2227,0
225.66,5.34,81.33,0.05,0
226.91,15.76,51.27,0.0286,0
232.22,14.14,54.79,0.0249,0
225.21,12.36,72.57,0.03,0
242.56,16.68,48.91,0.1191,0
221.05,13.82,50.42,0.1328,0
228.13,10.81,86.21,0.0192,1
225.6,16.0,69.59,0.0392,0
244.47,12.88,60.6,0.1263,0
231.97,15.69,64.25,0.0123,0
240.32,12.56,91.72,0.0437,1
215.14,14.24,65.4,0.186,0
232.67,17.91,60.99,0.0572,0
238.9,17.59,62.37,0.0092,0
230.82,9.86,46.43,0.0566,0
240.65,15.71,55.79,0.1108,0
224.83,9.56,63.59,0.0279,0
244.09,15.18,68.43,0.0802,0
252.99,11.47,45.86,0.0772,0
226.37,5.97,80.25,0.1584,0
225.54,13.16,63.76,0.0878,0
244.53,16.2,73.25,0.1139,0
245.8,14.41,41.15,0.0922,0
224.77,8.55,57.25,0.1473,0
225.8,13.08,43.4,0.0281,0
227.18,11.47,45.16,0.0982,0
216.56,15.25,67.91,0.0448,0
220.81,16.14,50.57,0.1358,0
219.96,6.82,47.59,0.1353,0
222.32,12.39,71.2,0.1929,0
229.65,8.39,42.08,0.0241,0
232.34,12.79,99.72,0.1869,1
245.51,6.45,56.9,0.1107,0
220.02,11.76,42.34,0.0975,0
239.84,13.13,55.85,0.1526,0
227.86,2.85,56.63,0.1146,0
229.51,10.93,40.67,0.0254,0
236.75,6.01,69.3,0.0261,0
218.77,15.32,59.95,0.0226,0
233.82,4.23,65.46,0.0331,0
231.66,10.59,75.18,0.0889,0
234.92,17.26,47.91,0.2904,0
232.89,7.81,59.54,0.1076,0
254.55,9.06,57.96,0.1881,0
223.62,11.7,65.14,0.1113,0
224.69,12.21,67.07,0.1476,0
223.77,2.71,45.87,0.1785,0
224.45,10.95,69.65,0.1425,0
223.63,14.77,64.01,0.0374,0
241.89,20.61,61.67,0.1092,1
244.21,8.95,55.86,0.1604,0
224.29,10.82,71.6,0.0787,0
221.68,13.63,77.24,0.2038,0
234.71,8.74,71.15,0.2326,0
224.48,17.93,40.63,0.0497,0
236.33,11.86,84.37,0.1403,0
232.03,12.88,69.28,0.0198,0
214.84,14.15,54.05,0.1037,0
245.48,5.16,68.34,0.0741,0
247.96,13.1,57.21,0.0368,0
223.87,9.48,67.36,0.0701,0
226.12,8.52,81.95,0.1176,0
232.86,13.84,59.0,0.1952,0
233.34,16.52,75.72,0.0465,0
236.59,12.0,55.98,0.0768,0
250.1,18.15,75.44,0.1326,1
228.23,11.06,66.66,0.1833,0
222.02,5.11,65.09,0.0367,0
216.21,7.34,64.8,0.1045,0
222.69,18.1,52.63,0.1315,1
229.67,19.13,64.45,0.1894,1
247.95,13.45,50.37,0.0532,0
224.82,9.53,67.63,0.1162,0
232.24,10.77,57.12,0.1081,0
229.84,11.83,54.41,0.0445,0
241.88,12.06,74.64,0.0112,0
255.27,14.23,52.84,0.1675,0
224.69,13.37,51.53,0.0454,0
225.11,7.23,84.01,0.1126,0
240.44,7.49,84.35,0.034,0
236.82,14.17,47.24,0.0599,0
248.47,10.4,78.29,0.1737,0
235.84,11.68,66.2,0.1003,0
226.41,12.07,47.41,0.1653,0
235.91,9.83,56.7,0.0531,0
241.09,12.53,50.26,0.066,0
238.2,14.76,64.8,0.0697,0
235.07,11.48,44.5,0.1545,0
240.67,17.49,57.05,0.0606,0
241.69,18.25,48.69,0.0557,1
243.82,8.62,53.97,0.1471,0
236.49,13.63,47.64,0.0534,0
228.33,11.04,38.86,0.0547,0
231.47,8.95,65.92,0.1896,0
242.07,11.85,65.99,0.1904,0
221.83,3.46,55.96,0.0175,0
233.69,15.11,48.57,0.2177,0
226.07,15.47,45.61,0.0804,0
230.29,12.92,57.7,0.1969,0
242.78,15.87,40.92,0.1386,0
231.91,9.21,51.83,0.0257,0
230.46,0.86,69.66,0.048,0
216.4,10.07,54.45,0.1054,0
237.46,7.13,51.91,0.0407,0
236.45,12.04,70.28,0.1414,0
251.63,17.76,19.46,0.0538,0
226.92,13.18,63.76,0.1434,0
232.19,10.97,76.56,0.0392,0
232.49,16.44,80.53,0.1001,0
245.77,18.77,60.2,0.1001,1
229.05,13.78,65.97,0.1401,0
232.79,9.41,75.61,0.0015,0
236.08,12.49,44.52,0.0476,0
231.87,12.63,82.4,0.1037,0
225.54,11.25,76.05,0.1313,0
231.94,17.16,44.65,0.0251,0
240.74,15.38,68.94,0.051,0
219.73,7.39,42.4,0.0552,0
231.33,6.95,73.8,0.046,0
223.0,9.86,58.5,0.0122,0
241.95,8.02,64.44,0.1485,0
214.77,10.13,78.14,0.2285,0
224.41,11.99,60.21,0.0316,0
233.77,11.29,44.73,0.0953,0
245.66,12.69,99.98,0.0332,1
229.34,10.66,67.05,0.1132,0
224.45,6.42,71.11,0.1184,0
248.81,8.13,69.79,0.0616,0
215.52,7.78,77.67,0.1037,0
208.01,8.82,69.31,0.0365,0
234.4,13.62,67.0,0.1166,0
224.98,10.41,59.02,0.0272,0
219.79,8.28,84.2,0.0597,0
237.08,11.64,69.0,0.1846,0
232.44,13.16,42.52,0.047,0
224.36,13.03,72.31,0.0785,0
217.2,21.62,65.52,0.0882,1
238.72,9.62,59.25,0.039,0
236.5,13.5,67.81,0.1168,0
229.01,16.27,34.84,0.194,0
248.47,18.26,50.62,0.0489,1
219.3,11.0,76.37,0.0563,0
214.74,4.81,64.7,0.0763,0
223.08,10.77,61.7,0.0779,0
229.54,13.42,64.35,0.0544,0
232.43,22.57,56.85,0.138,1
227.59,6.45,58.49,0.007,0
233.52,11.78,66.21,0.133,0
217.48,9.29,47.17,0.1119,0
244.44,15.66,42.25,0.0368,0
229.18,9.53,82.18,0.0416,0
241.17,5.87,43.25,0.0108,0
233.43,3.77,78.08,0.1062,0
234.57,13.04,42.38,0.1584,0
235.7,12.31,74.46,0.0219,0
234.48,14.08,58.84,0.1673,0
236.43,12.54,58.09,0.1484,0
243.29,13.23,57.81,0.0883,0
231.97,13.85,33.59,0.0487,0
237.09,8.67,53.14,0.0775,0
229.1,12.0,65.32,0.0831,0
244.4,14.03,67.35,0.0289,0
223.24,8.19,42.72,0.0006,0
248.01,4.96,48.37,0.0707,0
229.6,13.39,44.07,0.0148,0
215.69,11.26,53.58,0.0504,0
231.28,17.36,54.6,0.0423,0
223.19,14.63,80.56,0.0586,0
238.41,10.73,49.56,0.107,0
223.47,6.6,74.53,0.0558,0
225.54,17.39,72.72,0.1708,0
211.1,15.13,62.16,0.1356,0
225.48,17.15,64.31,0.1134,0
205.76,15.86,47.01,0.0973,0
214.16,7.12,68.39,0.1983,0
237.6,13.85,4.2,0.003,0
237.86,15.81,61.5,0.1167,0
234.25,12.44,62.5,0.0246,0
220.33,10.71,45.27,0.0131,0
229.52,10.14,74.05,0.0394,0
229.96,8.94,66.41,0.0405,0
218.42,11.57,56.33,0.0716,0
245.03,6.99,38.03,0.105,0
238.77,4.69,52.62,0.0125,0
227.79,9.8,63.14,0.0171,0
230.27,9.66,54.68,0.0639,0
232.08,20.95,79.58,0.1084,1
209.58,17.46,38.67,0.0581,0
227.53,11.18,63.45,0.0096,0
223.18,11.88,38.06,0.177,0
219.98,16.21,62.92,0.034,0
227.19,11.94,68.36,0.1623,0
247.98,11.25,75.27,0.1864,0
236.41,10.99,53.41,0.1573,0
224.29,11.42,68.59,0.1115,0
235.73,7.53,60.53,0.0375,0
243.99,16.59,60.24,0.037,0
239.25,10.95,80.39,0.0107,0
230.6,17.03,77.78,0.1223,0
223.53,16.32,66.71,0.0108,0
236.98,13.88,49.24,0.0696,0
233.93,16.93,52.61,0.1259,0
238.95,11.17,62.83,0.1645,0
236.35,9.78,49.53,0.0435,0
240.5,9.41,88.88,0.1612,1
224.65,12.29,43.32,0.005,0
243.17,14.79,86.75,0.0357,1
231.98,13.53,47.22,0.1611,0
250.75,19.67,58.1,0.0761,1
223.11,14.02,53.81,0.169,0
247.36,9.8,61.72,0.1563,0
231.98,12.65,41.41,0.1782,0
223.49,15.6,94.62,0.0773,1
225.16,10.11,28.3,0.1602,0
226.8,9.47,33.68,0.0895,0
234.24,16.59,55.98,0.0882,0
235.23,15.1,59.84,0.0789,0
224.26,12.15,49.33,0.1534,0
229.76,9.94,84.07,0.08,0
251.42,10.85,58.27,0.0355,0
247.28,13.19,73.4,0.0542,0
234.36,14.93,72.38,0.0575,0
230.38,16.15,39.28,0.0581,0
231.2,12.7,59.04,0.048,0
236.14,7.18,46.96,0.0719,0
219.77,17.79,35.25,0.1965,0
227.43,16.73,55.14,0.1843,0
213.31,15.9,45.6,0.2029,0
233.99,17.47,86.61,0.1313,1
236.47,15.29,79.89,0.0847,0
225.17,12.46,41.76,0.0093,0
245.74,7.61,64.14,0.1582,0
217.74,8.89,74.65,0.0909,0
215.36,10.45,66.03,0.0904,0
232.24,15.12,42.68,0.0275,0
240.47,18.35,71.84,0.0829,1
246.84,17.54,49.84,0.0501,0
225.41,10.19,53.74,0.0457,0
240.79,11.49,63.91,0.0789,0
229.61,6.59,62.27,0.0726,0
228.27,18.67,52.41,0.0305,1
238.84,6.18,68.72,0.0077,0
236.52,11.3,75.87,0.0874,0
214.24,17.54,68.89,0.2428,0
244.77,13.57,74.95,0.0667,0
243.8,14.27,81.14,0.1264,0
223.74,12.99,48.86,0.1428,0
233.96,5.06,64.25,0.0489,0
234.94,13.78,53.46,0.1046,0
232.61,14.47,53.32,0.073,0
224.5,9.75,48.87,0.049,0
223.28,14.99,69.44,0.0722,0
229.74,10.15,51.58,0.1016,0
241.73,17.5,43.87,0.0178,0
235.44,11.83,64.08,0.0531,0
226.29,14.27,39.29,0.0934,0
237.72,13.19,48.58,0.0216,0
201.51,14.89,57.21,0.0563,0
241.49,12.44,57.79,0.011,0
212.6,14.87,36.73,0.3362,1
226.38,14.83,52.52,0.0372,0
218.8,7.11,84.0,0.1347,0
217.05,14.61,53.49,0.0526,0
241.61,10.19,53.65,0.1158,0
225.32,11.37,63.8,0.0663,0
233.47,11.0,57.15,0.0121,0
229.53,10.38,48.05,0.0388,0
234.77,17.58,83.46,0.1057,0
230.77,6.51,52.26,0.0148,0
217.17,1.1,71.71,0.163,0
239.96,9.76,29.56,0.0586,0
225.06,11.24,39.27,0.0908,0
214.43,8.77,73.34,0.1829,0
225.72,8.2,70.24,0.0705,0
245.01,14.77,57.2,0.1509,0
238.5,12.45,72.2,0.1041,0
226.51,22.1,38.79,0.0711,1
226.51,8.84,48.2,0.0561,0
226.78,13.53,76.62,0.0526,0
250.77,14.22,60.6,0.0732,0
233.82,10.85,68.29,0.1144,0
234.3,7.71,63.39,0.0721,0
240.3,11.62,51.61,0.1311,0
232.39,14.21,61.89,0.0149,0
227.41,9.34,60.54,0.1511,0
228.04,11.03,57.35,0.0471,0
229.28,11.49,62.96,0.2556,0
229.63,8.83,74.14,0.1195,0
237.28,17.17,75.86,0.0685,0
230.52,12.64,45.15,0.1908,0
237.33,11.2,57.55,0.0144,0
229.19,15.26,48.35,0.057,0
230.79,12.61,43.79,0.1137,0
210.02,16.81,71.62,0.1853,0
239.16,8.49,38.44,0.2465,0
233.46,14.41,59.22,0.1463,0
239.98,11.9,69.07,0.0292,0
201.04,17.37,66.0,0.0529,0
250.88,15.87,72.81,0.1318,0
228.6,13.16,79.22,0.0609,0
241.08,13.2,54.1,0.0477,0
219.6,11.67,50.07,0.0452,0
236.13,16.53,74.55,0.036,0
219.47,9.86,51.8,0.0369,0
223.76,11.76,46.39,0.0224,0
249.14,14.53,60.84,0.1072,0
228.09,9.04,66.05,0.1491,0
232.17,7.94,47.42,0.001,0
238.7,15.63,59.53,0.1257,0
234.96,6.26,50.67,0.1063,0
231.5,15.72,68.61,0.0116,0
233.65,10.65,19.97,0.0289,0
254.03,7.16,64.3,0.0219,0
229.42,17.46,49.71,0.0798,0
232.01,4.8,65.85,0.0171,0
240.51,16.47,70.6,0.131,0
241.06,23.55,61.69,0.2491,1
241.87,18.81,69.82,0.1026,1
236.39,10.77,58.91,0.1607,0
218.57,18.15,78.83,0.0905,1
246.33,16.55,40.41,0.0162,0
218.54,8.7,50.91,0.049,0
233.03,8.1,42.17,0.0478,0
222.46,13.0,61.47,0.0462,0
229.36,14.18,54.96,0.0571,0
233.29,16.16,80.57,0.0201,0
233.21,15.98,69.08,0.0084,0
234.22,12.89,41.99,0.0554,0
246.14,10.0,83.46,0.0661,0
234.54,15.64,47.15,0.0848,0
227.56,16.51,64.27,0.2035,0
239.64,12.56,43.0,0.097,0
241.89,11.24,29.1,0.0153,0
217.72,10.08,73.87,0.1825,0
235.97,6.08,90.66,0.1058,1
237.01,9.1,41.84,0.0787,0
227.02,17.78,59.75,0.0114,0
243.76,12.16,60.48,0.0991,0
228.5,9.63,48.33,0.2319,0
231.26,11.89,72.11,0.0077,0
228.27,10.53,47.31,0.2135,0
230.16,13.76,65.95,0.1808,0
219.04,10.58,38.3,0.0847,0
215.6,11.8,62.15,0.0283,0
245.95,3.85,57.51,0.0607,0
221.53,8.07,57.24,0.0625,0
220.09,13.24,74.6,0.0501,0
208.47,11.4,60.8,0.009,0
223.61,14.33,26.84,0.1496,0
216.77,13.0,66.95,0.0653,0
246.42,17.62,88.72,0.1252,1
240.1,0.38,54.63,0.0765,0
223.12,11.76,49.48,0.029,0
252.52,14.56,62.72,0.027,0
239.82,12.32,70.65,0.0401,0
226.75,10.96,68.21,0.0312,0
205.01,10.24,50.12,0.0579,0
252.91,9.43,88.83,0.0156,1
216.1,10.24,37.1,0.0531,0
213.55,8.33,61.1,0.0917,0
240.23,10.93,73.11,0.1081,0
254.4,8.67,63.49,0.1137,0
243.84,16.39,56.17,0.1198,0
235.64,8.56,46.91,0.0187,0
235.95,18.29,66.49,0.1946,1
238.53,15.82,77.68,0.0882,0
237.59,16.72,58.26,0.0598,0
232.81,11.87,64.69,0.1555,0
231.04,7.46,77.39,0.011,0
229.37,5.2,80.42,0.141,0
222.46,15.35,80.64,0.2433,0
227.19,11.61,41.49,0.2555,0
213.07,10.21,77.37,0.0149,0
229.02,14.63,59.8,0.1045,0
220.11,22.54,73.04,0.2168,1
218.96,12.15,91.74,0.127,1
231.8,16.43,53.9,0.1273,0
243.92,11.37,63.31,0.1574,0
239.18,15.86,46.47,0.0721,0
214.29,12.4,64.52,0.1201,0
220.1,15.63,69.45,0.0596,0
239.41,14.49,38.08,0.3362,1
220.18,9.43,46.14,0.0236,0
227.75,6.46,60.87,0.0727,0
235.5,2.99,63.05,0.1349,0
220.32,13.66,38.09,0.0332,0
231.05,17.4,61.31,0.0114,0
216.66,14.35,69.74,0.1451,0
223.99,17.53,64.35,0.0266,0
233.2,18.68,59.72,0.0747,1
214.07,14.04,55.54,0.109,0
234.4,3.08,69.17,0.1159,0
229.8,7.33,83.3,0.029,0
235.52,9.29,70.14,0.024,0
232.24,6.46,55.4,0.1288,0
243.64,5.4,60.26,0.0567,0
231.25,11.85,36.75,0.0861,0
225.71,7.34,79.9,0.1561,0
231.22,8.82,52.98,0.058,0
235.43,13.1,54.81,0.1203,0
230.49,8.52,78.21,0.1065,0
230.41,12.26,45.6,0.1566,0
222.98,10.9,52.02,0.0173,0
223.37,16.3,31.06,0.1225,0
215.97,9.41,52.76,0.1331,0
247.5,6.58,57.46,0.1443,0
217.56,10.73,62.5,0.1616,0
223.07,20.6,90.92,0.0855,1
222.82,18.14,56.68,0.0432,1
238.95,18.59,67.06,0.1274,1
227.05,13.68,48.1,0.0635,0
242.48,12.76,75.18,0.1119,0
223.27,7.98,50.06,0.0373,0
232.79,13.84,90.62,0.1972,1
221.65,6.57,78.02,0.0416,0
251.45,11.23,56.65,0.0822,0
218.12,13.62,66.05,0.0813,0
233.1,9.59,48.51,0.1116,0
236.34,13.73,32.34,0.0105,0
234.14,9.88,44.91,0.2002,0
228.15,1.59,68.57,0.1383,0
228.7,15.07,45.12,0.1454,0
230.44,14.53,79.8,0.0385,0
228.53,9.6,58.87,0.1335,0
239.64,11.65,56.47,0.0201,0
252.11,21.96,61.83,0.1093,1
224.43,14.85,49.21,0.1781,0
216.3,9.53,57.26,0.0365,0
229.12,13.41,70.2,0.0468,0
255.8,14.33,55.75,0.0982,0
221.96,10.72,85.31,0.1036,1
246.39,11.33,45.25,0.0921,0
246.78,5.03,43.83,0.0108,0
224.46,11.37,62.65,0.1661,0
235.69,6.86,49.21,0.0345,0
246.28,7.23,69.1,0.0538,0
226.21,10.27,64.51,0.1203,0
227.96,13.88,54.6,0.0075,0
224.18,4.11,54.97,0.0215,0
219.85,10.65,22.17,0.1449,0
223.51,6.16,54.1,0.0521,0
217.76,20.5,66.38,0.0519,1
230.34,6.12,76.82,0.0236,0
222.3,11.63,44.3,0.0692,0
232.34,7.07,90.75,0.0954,1
214.44,13.49,67.28,0.2238,0
233.31,2.88,102.22,0.2195,1
238.34,17.67,33.58,0.0328,0
210.06,21.76,62.43,0.0243,1
233.74,16.58,67.99,0.0135,0
242.28,12.48,66.83,0.0231,0
217.9,10.4,46.29,0.0343,0
246.73,7.92,57.09,0.1738,0
234.19,6.9,37.5,0.2289,0
222.95,9.47,42.96,0.1064,0
229.44,14.18,52.65,0.0945,0
235.58,9.87,63.33,0.0384,0
230.76,11.2,64.71,0.0849,0
235.39,13.05,75.08,0.009,0
220.79,15.84,36.67,0.0346,0
231.69,19.5,84.73,0.2215,1
215.86,5.5,69.73,0.1523,0
228.89,19.89,60.15,0.064,1
220.96,17.49,62.15,0.1157,0
222.64,15.13,48.93,0.0419,0
242.36,10.69,70.89,0.1143,0
240.91,10.27,40.4,0.2331,0
236.09,16.22,67.84,0.0683,0
219.08,10.56,76.21,0.049,0
226.84,4.15,61.92,0.0895,0
242.13,11.41,60.55,0.0573,0
231.42,9.56,25.25,0.0186,0
253.19,16.24,67.81,0.0389,0
233.93,6.5,31.63,0.0275,0
231.92,21.77,72.37,0.091,1
226.91,11.73,64.33,0.2988,0
231.34,5.16,67.85,0.0168,0
228.48,12.14,67.27,0.1108,0
237.08,13.74,69.44,0.0972,0
239.57,16.98,65.8,0.0505,0
222.14,12.28,45.22,0.0138,0
216.69,12.64,66.6,0.1424,0
211.64,12.31,68.85,0.0436,0
235.08,7.18,73.56,0.1673,0
218.97,12.12,53.55,0.0669,0
208.47,11.89,63.4,0.0682,0
233.89,9.2,55.58,0.1579,0
254.93,4.43,73.42,0.1174,0
229.94,10.46,45.86,0.1279,0
238.38,14.43,55.9,0.0722,0
230.82,17.89,62.63,0.1004,0
229.01,11.17,73.51,0.0052,0
239.19,11.42,92.67,0.2183,1
227.1,10.87,81.07,0.1385,0
232.67,13.23,47.26,0.0619,0
233.22,10.05,58.68,0.0575,0
223.32,14.25,69.96,0.0237,0
239.92,2.8,60.72,0.1049,0
228.25,14.19,72.86,0.0782,0
222.44,10.23,60.65,0.0825,0
235.37,11.51,67.93,0.1295,0
221.02,5.58,81.48,0.0211,0
230.28,11.88,76.6,0.0484,0
229.91,14.1,66.87,0.0388,0
240.86,16.52,54.98,0.2258,0
234.75,12.04,43.68,0.2448,0
229.75,13.3,68.84,0.0413,0
238.18,14.48,70.05,0.181,0
243.9,8.97,55.45,0.0332,0
235.58,17.16,70.83,0.0101,0
230.1,6.57,79.33,0.0475,0
216.88,15.25,42.9,0.0282,0
219.35,7.47,44.99,0.0328,0
226.95,6.46,35.52,0.0681,0
223.9,8.64,72.18,0.0862,0
228.13,14.38,46.78,0.0453,0
230.57,7.83,47.58,0.1613,0
235.3,15.44,56.28,0.0326,0
229.3,12.14,76.68,0.2241,0
234.87,7.37,39.14,0.0832,0
230.64,10.99,58.84,0.2101,0
210.25,15.11,48.88,0.1066,0
220.61,17.17,47.59,0.0826,0
228.56,14.94,55.82,0.0841,0
217.9,15.83,77.12,0.0193,0
236.0,12.04,76.28,0.1158,0
245.31,10.31,59.12,0.1958,0
242.19,11.18,75.03,0.0617,0
227.87,17.71,71.1,0.0439,0
244.91,8.6,59.63,0.074,0
231.49,12.21,58.59,0.1394,0
226.63,13.56,64.31,0.0927,0
223.87,11.08,71.86,0.0121,0
226.98,17.27,64.2,0.1516,0
226.12,13.48,59.79,0.0163,0
231.7,12.81,89.54,0.1453,1
231.61,12.83,44.28,0.0532,0
230.03,16.57,53.16,0.0132,0
234.37,10.43,52.76,0.0641,0
241.91,9.32,56.85,0.1124,0
239.5,13.88,69.2,0.1633,0
215.15,14.42,88.17,0.02,1
204.46,14.22,41.89,0.0937,0
239.34,2.7,76.24,0.073,0
216.33,11.93,68.48,0.0815,0
227.75,12.27,57.96,0.0461,0
218.3,14.78,72.22,0.0958,0
211.98,7.67,24.45,0.1508,0
235.41,14.46,38.27,0.1064,0
237.59,9.54,30.5,0.056,0
224.23,11.73,39.29,0.1295,0
204.09,17.57,83.79,0.094,0
224.54,12.83,57.57,0.0553,0
233.92,12.79,23.57,0.0598,0
215.21,14.31,73.22,0.0773,0
231.83,14.82,57.27,0.0761,0
229.85,1.09,70.94,0.1282,0
235.79,15.47,71.6,0.1326,0
231.2,17.04,56.98,0.0538,0
220.27,12.51,65.13,0.1317,0
241.97,4.76,56.25,0.0132,0
228.41,9.17,40.05,0.0642,0
229.73,7.33,60.54,0.0372,0
220.67,12.22,59.61,0.0058,0
225.57,12.55,38.03,0.0448,0
221.15,16.53,75.49,0.2343,0
228.27,17.62,60.61,0.0364,0
247.12,22.16,48.0,0.0693,1
216.28,9.23,74.35,0.1528,0
213.86,12.02,70.81,0.4276,1
244.71,11.94,55.36,0.1648,0
227.91,9.3,62.8,0.0946,0
223.31,13.12,35.0,0.0071,0
240.4,14.98,63.35,0.0553,0
223.94,21.24,43.18,0.0596,1
248.26,14.52,62.91,0.1199,0
236.78,7.69,60.37,0.0135,0
225.12,6.66,71.59,0.1131,0
251.57,8.73,44.04,0.0176,0
223.94,14.7,55.57,0.0608,0
237.42,12.3,38.04,0.0254,0
232.99,6.84,61.47,0.1108,0
243.02,8.53,49.78,0.0364,0
245.62,16.33,51.96,0.0985,0
230.32,17.14,61.48,0.0384,0
222.47,3.19,39.29,0.0991,0
234.6,13.11,61.63,0.049,0
223.22,15.43,39.45,0.1305,0
250.13,10.67,54.8,0.0791,0
231.37,16.14,37.76,0.0719,0
226.35,19.1,70.0,0.0464,1
231.85,16.13,69.69,0.1372,0
216.53,13.71,55.17,0.0046,0
220.28,8.48,65.16,0.144,0
242.0,18.9,73.72,0.2132,1
223.43,8.27,72.02,0.1223,0
219.53,14.23,41.91,0.0504,0
235.37,9.53,71.11,0.0173,0
241.86,7.9,42.41,0.0511,0
237.19,17.34,64.01,0.0657,0
239.96,17.59,81.39,0.0801,0
222.43,7.68,59.96,0.2084,0
215.78,13.95,66.0,0.1609,0
245.01,11.43,67.93,0.0552,0
226.77,7.3,72.95,0.1002,0
227.49,8.47,57.27,0.0337,0
243.28,10.46,60.94,0.0288,0
235.56,13.02,77.44,0.1386,0
234.56,20.08,73.83,0.1283,1
251.65,16.11,61.09,0.1033,0
223.56,13.04,44.61,0.0828,0
239.28,11.56,71.57,0.2577,0
230.57,5.51,44.48,0.0215,0
232.69,9.52,69.27,0.105,0
245.28,16.56,78.03,0.0074,0
235.08,15.8,67.72,0.0679,0
235.38,6.92,61.35,0.1361,0
240.73,10.83,54.25,0.1129,0
226.35,6.67,75.95,0.1185,0
221.61,14.8,68.81,0.1522,0
219.55,13.61,101.98,0.006,1
210.34,6.28,55.99,0.1359,0
250.56,14.41,53.96,0.0053,0
218.97,15.51,48.27,0.3384,1
227.79,15.05,61.76,0.1212,0
227.23,11.04,73.05,0.3284,1
233.07,14.38,52.44,0.0819,0
238.16,15.85,31.58,0.2222,0
238.6,3.46,48.37,0.0674,0
224.17,14.56,55.81,0.1158,0
228.33,4.52,83.55,0.046,0
232.83,10.01,63.53,0.1373,0
227.51,11.06,46.45,0.0595,0
246.07,14.31,47.74,0.1183,0
234.91,11.64,62.16,0.2045,0
237.35,14.8,70.03,0.1634,0
236.63,10.01,47.26,0.0829,0
241.73,14.71,53.45,0.0887,0
231.81,13.97,44.46,0.1411,0
217.03,12.94,61.91,0.0881,0
234.0,10.62,40.46,0.0588,0
223.49,11.16,90.7,0.1601,1
224.71,11.8,42.38,0.0785,0
235.86,9.03,55.68,0.1114,0
242.38,11.74,86.18,0.1336,1
230.21,13.18,91.43,0.0546,1
233.09,12.18,90.6,0.1219,1
247.02,7.82,52.98,0.0568,0
232.41,10.95,81.24,0.062,0
256.02,12.27,52.04,0.0449,0
235.66,10.28,55.96,0.0203,0
212.39,12.82,59.81,0.032,0
237.53,9.97,84.76,0.0901,0
233.81,12.69,49.01,0.0326,0
242.9,14.68,43.19,0.0871,0
236.73,10.6,52.77,0.0495,0
228.62,13.49,52.28,0.0994,0
217.76,16.77,87.33,0.1886,1
227.91,11.34,68.75,0.0341,0
221.49,14.55,54.49,0.0181,0
224.19,9.76,92.26,0.0145,1
235.89,13.0,56.54,0.2045,0
246.7,10.64,97.52,0.0333,1
233.95,4.47,80.78,0.0737,0
218.04,17.85,79.64,0.0367,0
234.45,10.57,60.51,0.0509,0
241.97,13.92,73.75,0.0292,0
223.9,11.06,45.81,0.0953,0
228.66,7.8,75.23,0.1384,0
230.15,17.03,45.12,0.0653,0
222.15,14.66,41.28,0.1181,0
236.48,8.56,35.04,0.149,0
